TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,885,885,PA,Skeleton Coast Park,Skeleton Coast Park,National Park,National Park,National,II,Not Applicable,Terrestrial,26.46,0.937800237411097,16820,16834.7359099868,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1821,NAM,NAM,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,887,887,PA,Waterberg Plateau Park,Waterberg Plateau Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,396,395.760919595336,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1821,NAM,NAM,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,903,903,PA,Southern,Southern,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,22800,19239.353297608,Not Applicable,0,Designated,1939,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,South Sudan National Wildlife Service (SSWS),Not Existing,State Verified,1847,SSD,SSD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,904,904,PA,Nimule,Nimule,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,200,130.714325534837,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,South Sudan National Wildlife Service (SSWS),Not Existing,State Verified,1847,SSD,SSD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,916,916,PA,Serengeti National Park,Serengeti National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,13069,13067.5051776765,Not Applicable,0,Designated,1951,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,917,917,PA,Ruaha National Park,Ruaha National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,20148,20152.3067033251,Not Applicable,0,Designated,1964,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,919,919,PA,Mikumi National Park,Mikumi National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,3368,3352.56863337716,Not Applicable,0,Designated,1964,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,920,920,PA,Tarangire National Park,Tarangire National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,2849,2843.44462600889,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,921,921,PA,Katavi National Park,Katavi National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,4207,4206.91925377113,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,922,922,PA,Kilimanjaro National Park,Kilimanjaro National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,1714,1713.78298174297,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,923,923,PA,Rubondo Island National Park,Rubondo Island National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,480,480.108597274948,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,924,924,PA,Lake Manyara National Park,Lake Manyara National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,644,642.858862920713,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,925,925,PA,Arusha National Park,Arusha National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,345,343.663709872299,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,926,926,PA,Gombe National Park,Gombe National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,56,56.1486413090548,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Tanzania National Parks (TANAPA),Not Reported,State Verified,1744,TZA,TZA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,941,941,PA,Ichkeul,Ichkeul,National Park,National Park,National,Not Reported,Not Applicable,Terrestrial,0,0,126,126.093455393009,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ministère de l’Agriculture des ressources hydrauliques et de la pêche,Not Reported,State Verified,1897,TUN,TUN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,942,942,PA,Zembra and Zembretta Iles,Zembra and Zembretta Iles,National Park,National Park,National,Not Reported,Not Applicable,Coastal,0,1.06063638095795,7.91,4.25353905788723,Part,0,Designated,1977,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ministère de l’Agriculture des ressources hydrauliques et de la pêche,Not Reported,State Verified,1897,TUN,TUN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,956,956,PA,Murchison Falls,Murchison Falls,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,3877,3877.78549765368,Not Applicable,0,Designated,1952,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Uganda Wildlife Authority,Not Reported,State Verified,1442,UGA,UGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,957,957,PA,Queen Elizabeth,Queen Elizabeth,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,2056,2098.54492233522,Not Applicable,0,Designated,1952,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Uganda Wildlife Authority,Not Reported,State Verified,1442,UGA,UGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,958,958,PA,Kidepo Valley,Kidepo Valley,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,1430,1430.88837045805,Not Applicable,0,Designated,1962,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Uganda Wildlife Authority,Not Reported,State Verified,1442,UGA,UGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1048,1048,PA,W du Burkina Faso,Parc National du W du Burkina Faso,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,3500,2354.55350742883,Not Applicable,0,Designated,1954,Not Reported,Not Applicable,Not Reported,Not Applicable,Office National des Aires Protégées (OFINAP),Management plan is implemented and is available,State Verified,1988,BFA,BFA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1049,1049,PA,Pô dit Kaboré Tambi,Parc National de Pô dit Kaboré Tambi,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,1555,1697.44945122526,Not Applicable,0,Designated,1976,Not Reported,Not Applicable,Not Reported,Not Applicable,Direction Générale des Eaux et Forêts (DGEF),Not Reported,State Verified,1988,BFA,BFA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1079,1079,PA,Upemba,Upemba,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,13673.6465606,12457.5849611829,Not Applicable,0,Designated,1939,Not Reported,Not Applicable,State,Not Applicable,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1080,1080,PA,Maiko,Maiko,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,10885.7771182,10967.7274321723,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,Not Reported,Not Applicable,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1082,1082,PA,Kahuzi-Biega,Kahuzi-Biega,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,6689.37199351,6730.81231857019,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,State,Not Applicable,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1083,1083,PA,Garamba,Garamba,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,5000,5107.0618838085,Not Applicable,0,Designated,1938,Government-delegated management,Not Applicable,State,Not Applicable,"Institut Congolais pour la Conservation de la Nature (ICCN), African Parks Network (APN)",Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1084,1084,PA,Kundelungu,Kundelungu,Parc National,National Park,National,II,Not Applicable,Terrestrial,0,0,8236.36043615,8165.09495236939,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,State,Not Applicable,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1085,1085,PA,Kafue,Kafue,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,22309,22317.792526825,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1086,1086,PA,South Luangwa,South Luangwa,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,8704,8658.18288059787,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1087,1087,PA,Sioma Ngwezi,Sioma Ngwezi,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,4491,4478.24734938933,Not Applicable,0,Designated,1972,Not Reported,Not Applicable,Not Reported,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1088,1088,PA,North Luangwa,North Luangwa,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,4712,4678.19216789685,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1089,1089,PA,Liuwa Plain,Liuwa Plain,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,3252,3236.61634199232,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1090,1090,PA,Mweru Wantipa,Mweru Wantipa,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,3161,3157.49744491686,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1091,1091,PA,Lukusuzi,Lukusuzi,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,2646,2624.15837492849,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1092,1092,PA,Nsumbu,Nsumbu,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,2026,2020.16929838424,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1093,1093,PA,West Lunga,West Lunga,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,1781,1779.41576222643,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1094,1094,PA,Lavushi Manda,Lavushi Manda,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,1582,1576.19028608542,Not Applicable,0,Designated,1972,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1095,1095,PA,Lusenga Plain,Lusenga Plain,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,898,897.65648803867,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1096,1096,PA,Isangano,Isangano,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,831,828.467453215673,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1097,1097,PA,Blue Lagoon,Blue Lagoon,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,455,455.134306661705,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1098,1098,PA,Lochinvar,Lochnivar,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,406,406.050407014282,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Department of National Parks and Wildlife,Not Reported,State Verified,943,ZMB,ZMB,Not Applicable,Not Applicable,Not Reported,Not Applicable
